order_id,product_id,quantity,amount,order_date,unit_price
941252,SKU_1979,46,1419.56,2022-12-06,30.86
935141,SKU_1703,25,2208.5,2022-12-06,88.34
974664,SKU_1965,21,255.57,2022-12-06,12.17
261961,SKU_1162,11,732.38,2022-12-06,66.58
241296,SKU_1763,24,2310,2022-12-06,96.25
862620,SKU_1550,14,1215.06,2022-12-06,86.79
236537,SKU_1130,-5,-121.2,2022-12-06,24.24
968850,SKU_1095,9,622.98,2022-12-06,69.22
197739,SKU_1652,2,94.5,2022-12-06,47.25
324552,SKU_1269,6,343.02,2022-12-06,57.17
679502,SKU_1680,25,1629,2022-12-06,65.16
326445,SKU_1903,17,1172.49,2022-12-06,68.97
758304,SKU_1366,-17,473.62,2022-12-06,-27.86
124336,SKU_1786,5,376.45,2022-12-06,75.29
662912,SKU_1364,32,2894.08,2022-12-06,90.44
951638,SKU_1909,48,1667.04,2022-12-06,34.73
144764,SKU_1970,29,1078.51,2022-12-06,37.19
590548,SKU_1433,36,316.08,2022-12-06,8.78
980757,SKU_1610,36,2684.52,2022-12-06,74.57
145420,SKU_1060,25,867.25,2022-12-07,34.69
582974,SKU_1931,28,1643.04,2022-12-07,58.68
204381,SKU_1322,35,1357.3,2022-12-07,38.78
689959,SKU_1728,13,692.25,2022-12-07,53.25
731884,SKU_1588,15,1167,2022-12-07,77.8
912879,SKU_1207,49,1011.85,2022-12-07,20.65
235105,SKU_1347,27,72.9,2022-12-07,2.7
120497,SKU_1044,11,659.89,2022-12-07,59.99
179714,SKU_1346,6,225.9,2022-12-07,37.65
226892,SKU_1713,27,1571.67,2022-12-07,58.21
303154,SKU_1721,42,3733.8,2022-12-07,88.9
864227,SKU_1839,30,933.9,2022-12-07,31.13
243954,SKU_1646,-50,4853,2022-12-07,-97.06
772305,SKU_1368,38,1990.44,2022-12-07,52.38
349720,SKU_1533,19,1396.12,2022-12-07,73.48
946302,SKU_1357,45,3813.3,2022-12-07,84.74
773955,SKU_1494,-6,-200.64,2022-12-07,33.44
315363,SKU_1904,39,97.11,2022-12-07,2.49
295110,SKU_1059,13,382.33,2022-12-07,29.41
342303,SKU_1297,4,166.4,2022-12-07,41.6
458278,SKU_1058,-47,3819.69,2022-12-07,-81.27
528665,SKU_1423,29,1404.18,2022-12-07,48.42
987542,SKU_1230,-10,434.3,2022-12-07,-43.43
865625,SKU_1796,25,2048.75,2022-12-07,81.95
511855,SKU_1694,15,1241.25,2022-12-08,82.75
829988,SKU_1447,12,970.56,2022-12-08,80.88
171918,SKU_1612,21,1418.34,2022-12-08,67.54
535926,SKU_1625,18,70.74,2022-12-08,3.93
285123,SKU_1367,25,899.25,2022-12-08,35.97
291711,SKU_1553,38,2098.74,2022-12-08,55.23
103159,SKU_1028,5,151.05,2022-12-08,30.21
957624,SKU_1987,12,513.12,2022-12-08,42.76
429132,SKU_1276,49,573.3,2022-12-08,11.7
732027,SKU_1608,29,112.81,2022-12-08,3.89
380850,SKU_1702,42,2390.22,2022-12-08,56.91
503078,SKU_1378,22,1605.34,2022-12-08,72.97
896651,SKU_1830,40,2174.4,2022-12-08,54.36
451161,SKU_1985,31,1095.85,2022-12-08,35.35
396680,SKU_1037,48,4566.72,2022-12-08,95.14
433776,SKU_1206,28,641.48,2022-12-08,22.91
570607,SKU_1705,47,2460.92,2022-12-08,52.36
556102,SKU_1651,23,621.92,2022-12-08,27.04
995230,SKU_1288,46,4356.66,2022-12-08,94.71
573212,SKU_1974,16,37.44,2022-12-08,2.34
396081,SKU_1492,40,3523.6,2022-12-08,88.09
121094,SKU_1768,-20,1124.2,2022-12-08,-56.21
225312,SKU_1224,39,3648.84,2022-12-08,93.56
204894,SKU_1451,-8,-625.6,2022-12-08,78.2
870434,SKU_1027,6,401.1,2022-12-09,66.85
741406,SKU_1701,47,3539.1,2022-12-09,75.3
783284,SKU_1756,11,914.65,2022-12-09,83.15
969757,SKU_1333,10,306.9,2022-12-09,30.69
755483,SKU_1372,31,2223.01,2022-12-09,71.71
607146,SKU_1826,7,98,2022-12-09,14
433589,SKU_1560,14,1139.18,2022-12-09,81.37
131854,SKU_1300,6,567.36,2022-12-09,94.56
160796,SKU_1203,37,2277.35,2022-12-09,61.55
431576,SKU_1378,47,4109.21,2022-12-09,87.43
290040,SKU_1901,18,1785.6,2022-12-09,99.2
903543,SKU_1114,33,560.67,2022-12-09,16.99
172575,SKU_1019,30,800.7,2022-12-09,26.69
210380,SKU_1596,20,981.8,2022-12-09,49.09
386243,SKU_1911,28,2301.04,2022-12-09,82.18
562422,SKU_1395,43,3539.33,2022-12-09,82.31
208871,SKU_1764,1,79.48,2022-12-09,79.48
874079,SKU_1051,17,1588.31,2022-12-09,93.43
377173,SKU_1659,26,2357.42,2022-12-09,90.67
525027,SKU_1185,18,843.84,2022-12-09,46.88
115793,SKU_1684,38,3266.1,2022-12-09,85.95
410250,SKU_1352,24,807.12,2022-12-09,33.63
447806,SKU_1113,18,1491.84,2022-12-09,82.88
315836,SKU_1513,39,3641.82,2022-12-09,93.38
882778,SKU_1545,47,2439.77,2022-12-10,51.91
577347,SKU_1281,-28,229.6,2022-12-10,-8.2
494188,SKU_1672,36,1757.88,2022-12-10,48.83
493576,SKU_1169,26,708.76,2022-12-10,27.26
757992,SKU_1605,32,1797.76,2022-12-10,56.18
858612,SKU_1759,20,1160.8,2022-12-10,58.04
180882,SKU_1320,6,259.32,2022-12-10,43.22
249080,SKU_1365,27,1884.33,2022-12-10,69.79
701944,SKU_1519,8,393.6,2022-12-10,49.2
523499,SKU_1832,39,2995.2,2022-12-10,76.8
937340,SKU_1109,22,280.5,2022-12-10,12.75
763178,SKU_1905,-49,3762.71,2022-12-10,-76.79
563871,SKU_1543,38,2190.32,2022-12-10,57.64
130579,SKU_1562,7,65.03,2022-12-10,9.29
679466,SKU_1952,9,229.95,2022-12-10,25.55
812944,SKU_1679,34,581.74,2022-12-10,17.11
296092,SKU_1577,48,4117.44,2022-12-10,85.78
604473,SKU_1542,34,2559.86,2022-12-10,75.29
737492,SKU_1958,28,959.56,2022-12-10,34.27
719661,SKU_1323,9,805.14,2022-12-10,89.46
614879,SKU_1951,30,2378.7,2022-12-10,79.29
756335,SKU_1011,38,318.44,2022-12-10,8.38
556695,SKU_1798,41,3962.65,2022-12-10,96.65
378409,SKU_1022,31,2905.63,2022-12-10,93.73
949950,SKU_1160,8,436.24,2022-12-11,54.53
497534,SKU_1263,8,542.24,2022-12-11,67.78
528297,SKU_1701,37,1975.43,2022-12-11,53.39
289721,SKU_1379,-28,1224.44,2022-12-11,-43.73
739763,SKU_1752,9,180.36,2022-12-11,20.04
610332,SKU_1079,43,3199.2,2022-12-11,74.4
600267,SKU_1270,34,428.06,2022-12-11,12.59
798429,SKU_1424,25,1787.25,2022-12-11,71.49
606568,SKU_1615,-16,-1083.36,2022-12-11,67.71
309742,SKU_1435,3,295.83,2022-12-11,98.61
467112,SKU_1921,38,896.8,2022-12-11,23.6
998118,SKU_1077,32,1949.76,2022-12-11,60.93
176377,SKU_1523,-34,667.08,2022-12-11,-19.62
453815,SKU_1794,10,667.5,2022-12-11,66.75
243499,SKU_1110,2,104.04,2022-12-11,52.02
533467,SKU_1990,18,627.66,2022-12-11,34.87
330739,SKU_1451,40,2608,2022-12-11,65.2
726551,SKU_1413,24,1374.72,2022-12-11,57.28
518381,SKU_1259,23,1733.51,2022-12-11,75.37
745647,SKU_1821,41,177.94,2022-12-11,4.34
460988,SKU_1350,49,4113.06,2022-12-11,83.94
689215,SKU_1929,2,189.78,2022-12-11,94.89
435314,SKU_1707,41,710.53,2022-12-11,17.33
962582,SKU_1851,34,788.8,2022-12-11,23.2
387010,SKU_1183,27,1380.78,2022-12-12,51.14
896714,SKU_1657,47,3327.6,2022-12-12,70.8
251391,SKU_1174,35,1636.6,2022-12-12,46.76
639700,SKU_1711,8,373.6,2022-12-12,46.7
595379,SKU_1699,7,698.74,2022-12-12,99.82
566802,SKU_1617,13,468.91,2022-12-12,36.07
748423,SKU_1954,-5,300.25,2022-12-12,-60.05
220019,SKU_1385,13,1070.68,2022-12-12,82.36
911015,SKU_1888,17,330.48,2022-12-12,19.44
314649,SKU_1584,15,1433.4,2022-12-12,95.56
424066,SKU_1271,14,273.14,2022-12-12,19.51
368329,SKU_1725,19,1003.2,2022-12-12,52.8
191368,SKU_1185,35,2005.5,2022-12-12,57.3
287461,SKU_1651,18,1105.02,2022-12-12,61.39
882190,SKU_1900,17,226.78,2022-12-12,13.34
379567,SKU_1166,20,207.6,2022-12-12,10.38
151268,SKU_1142,25,569,2022-12-12,22.76
212692,SKU_1492,37,2469.38,2022-12-12,66.74
534860,SKU_1071,23,96.83,2022-12-12,4.21
792146,SKU_1343,23,1505.58,2022-12-12,65.46
457345,SKU_1498,11,292.16,2022-12-12,26.56
568741,SKU_1146,46,529.92,2022-12-12,11.52
970176,SKU_1612,20,769,2022-12-12,38.45
218222,SKU_1500,7,329.28,2022-12-12,47.04
975022,SKU_1337,23,614.1,2022-12-13,26.7
523693,SKU_1084,23,1868.98,2022-12-13,81.26
851270,SKU_1816,27,1251.45,2022-12-13,46.35
222942,SKU_1890,21,740.67,2022-12-13,35.27
599972,SKU_1806,21,1978.62,2022-12-13,94.22
758931,SKU_1845,-26,644.02,2022-12-13,-24.77
643864,SKU_1142,28,696.36,2022-12-13,24.87
481785,SKU_1890,37,3515.74,2022-12-13,95.02
555919,SKU_1310,2,147.56,2022-12-13,73.78
765040,SKU_1368,29,278.11,2022-12-13,9.59
781066,SKU_1706,9,527.31,2022-12-13,58.59
310926,SKU_1695,-14,743.4,2022-12-13,-53.1
317267,SKU_1812,38,1054.88,2022-12-13,27.76
477186,SKU_1970,-6,-554.94,2022-12-13,92.49
825925,SKU_1440,47,2973.69,2022-12-13,63.27
541652,SKU_1066,4,249.16,2022-12-13,62.29
758134,SKU_1733,22,2167,2022-12-13,98.5
248044,SKU_1773,23,1778.13,2022-12-13,77.31
245120,SKU_1837,6,273.54,2022-12-13,45.59
198908,SKU_1926,36,1914.12,2022-12-13,53.17
470868,SKU_1533,20,887.2,2022-12-13,44.36
337741,SKU_1340,5,463.3,2022-12-13,92.66
180225,SKU_1677,12,1154.64,2022-12-13,96.22
444417,SKU_1101,1,88.92,2022-12-13,88.92
226170,SKU_1313,39,45.63,2022-12-14,1.17
574766,SKU_1965,41,3699.43,2022-12-14,90.23
580570,SKU_1924,3,37.92,2022-12-14,12.64
985169,SKU_1951,42,2191.56,2022-12-14,52.18
569896,SKU_1109,43,354.75,2022-12-14,8.25
982969,SKU_1906,21,810.81,2022-12-14,38.61
681890,SKU_1431,2,8.2,2022-12-14,4.1
952835,SKU_1341,32,2580.8,2022-12-14,80.65
127182,SKU_1827,29,1785.24,2022-12-14,61.56
966308,SKU_1178,47,341.69,2022-12-14,7.27
409203,SKU_1678,28,1152.76,2022-12-14,41.17
502003,SKU_1133,33,2755.83,2022-12-14,83.51
613668,SKU_1029,26,1569.36,2022-12-14,60.36
886825,SKU_1874,15,878.55,2022-12-14,58.57
948207,SKU_1472,45,2097.9,2022-12-14,46.62
814814,SKU_1995,26,1248.52,2022-12-14,48.02
243128,SKU_1384,9,806.4,2022-12-14,89.6
554699,SKU_1597,21,1265.04,2022-12-14,60.24
521645,SKU_1008,20,1815.2,2022-12-14,90.76
670197,SKU_1940,49,3878.84,2022-12-14,79.16
415050,SKU_1135,27,2097.36,2022-12-14,77.68
983867,SKU_1289,42,3407.88,2022-12-14,81.14
448434,SKU_1975,1,86.98,2022-12-14,86.98
930821,SKU_1978,9,97.56,2022-12-14,10.84
383049,SKU_1647,38,839.42,2022-12-15,22.09
844979,SKU_1651,20,794.6,2022-12-15,39.73
809090,SKU_1042,19,850.63,2022-12-15,44.77
681845,SKU_1104,44,282.92,2022-12-15,6.43
478958,SKU_1823,11,429.99,2022-12-15,39.09
861994,SKU_1030,14,758.24,2022-12-15,54.16
588373,SKU_1681,-9,810.81,2022-12-15,-90.09
579329,SKU_1672,12,403.56,2022-12-15,33.63
857624,SKU_1786,45,3412.8,2022-12-15,75.84
297271,SKU_1764,7,623.77,2022-12-15,89.11
802661,SKU_1218,3,87.51,2022-12-15,29.17
709040,SKU_1983,-10,-540,2022-12-15,54
540475,SKU_1112,16,1067.68,2022-12-15,66.73
830161,SKU_1731,1,55.64,2022-12-15,55.64
891006,SKU_1694,15,421.95,2022-12-15,28.13
450435,SKU_1259,44,1997.16,2022-12-15,45.39
882262,SKU_1011,11,27.28,2022-12-15,2.48
721065,SKU_1470,1,89.41,2022-12-15,89.41
580313,SKU_1339,3,148.59,2022-12-15,49.53
386881,SKU_1871,22,1188,2022-12-15,54
647678,SKU_1923,43,4091.45,2022-12-15,95.15
191612,SKU_1245,6,482.64,2022-12-15,80.44
676618,SKU_1249,22,976.58,2022-12-15,44.39
171082,SKU_1569,45,869.85,2022-12-15,19.33
809002,SKU_1508,28,1655.08,2022-12-16,59.11
514496,SKU_1303,14,1062.32,2022-12-16,75.88
329561,SKU_1887,46,2136.24,2022-12-16,46.44
383181,SKU_1891,32,1136.32,2022-12-16,35.51
740956,SKU_1512,-12,957.72,2022-12-16,-79.81
219229,SKU_1360,5,10.35,2022-12-16,2.07
533792,SKU_1714,44,366.52,2022-12-16,8.33
521780,SKU_1043,35,2356.9,2022-12-16,67.34
330205,SKU_1318,11,110.77,2022-12-16,10.07
840799,SKU_1606,1,64.55,2022-12-16,64.55
196342,SKU_1488,48,720,2022-12-16,15
867224,SKU_1293,7,535.29,2022-12-16,76.47
452072,SKU_1508,3,95.67,2022-12-16,31.89
652375,SKU_1520,22,773.3,2022-12-16,35.15
603040,SKU_1773,31,279.93,2022-12-16,9.03
209844,SKU_1325,3,18.06,2022-12-16,6.02
831573,SKU_1252,17,983.62,2022-12-16,57.86
637091,SKU_1307,18,445.32,2022-12-16,24.74
428905,SKU_1322,15,90.75,2022-12-16,6.05
752862,SKU_1607,38,1151.02,2022-12-16,30.29
826670,SKU_1866,35,3416,2022-12-16,97.6
965011,SKU_1911,-22,59.18,2022-12-16,-2.69
509379,SKU_1641,41,3530.51,2022-12-16,86.11
282957,SKU_1035,30,2682.9,2022-12-16,89.43
317412,SKU_1616,35,1147.65,2022-12-17,32.79
136764,SKU_1710,17,967.47,2022-12-17,56.91
585998,SKU_1290,15,225.6,2022-12-17,15.04
293198,SKU_1887,42,2709.42,2022-12-17,64.51
339066,SKU_1541,27,2586.6,2022-12-17,95.8
298296,SKU_1940,1,35.05,2022-12-17,35.05
409199,SKU_1941,30,1596.6,2022-12-17,53.22
413743,SKU_1604,30,937.2,2022-12-17,31.24
969219,SKU_1488,5,228.95,2022-12-17,45.79
309112,SKU_1960,1,44.37,2022-12-17,44.37
926152,SKU_1235,4,289,2022-12-17,72.25
193120,SKU_1384,11,887.26,2022-12-17,80.66
275556,SKU_1360,13,1118,2022-12-17,86
227976,SKU_1952,10,240.2,2022-12-17,24.02
794212,SKU_1966,44,1122.88,2022-12-17,25.52
637507,SKU_1706,24,2369.52,2022-12-17,98.73
470652,SKU_1255,20,1722.2,2022-12-17,86.11
714639,SKU_1867,18,903.24,2022-12-17,50.18
411009,SKU_1358,23,2267.34,2022-12-17,98.58
154457,SKU_1542,41,617.05,2022-12-17,15.05
190159,SKU_1024,42,4146.66,2022-12-17,98.73
193391,SKU_1814,43,1122.3,2022-12-17,26.1
412544,SKU_1951,35,3258.85,2022-12-17,93.11
398402,SKU_1983,44,2069.32,2022-12-17,47.03
836366,SKU_1000,27,1278.99,2022-12-18,47.37
280029,SKU_1357,15,180.6,2022-12-18,12.04
997898,SKU_1117,24,2162.88,2022-12-18,90.12
773641,SKU_1478,30,2546.4,2022-12-18,84.88
701552,SKU_1676,1,57.67,2022-12-18,57.67
806691,SKU_1458,41,1159.89,2022-12-18,28.29
276752,SKU_1112,3,174,2022-12-18,58
765522,SKU_1194,39,2241.33,2022-12-18,57.47
325880,SKU_1651,24,1038.48,2022-12-18,43.27
471021,SKU_1019,32,517.44,2022-12-18,16.17
373482,SKU_1285,4,18.48,2022-12-18,4.62
843192,SKU_1457,34,1067.6,2022-12-18,31.4
111675,SKU_1742,1,66.63,2022-12-18,66.63
189606,SKU_1447,21,1699.74,2022-12-18,80.94
382224,SKU_1590,8,507.52,2022-12-18,63.44
343747,SKU_1639,46,2524.48,2022-12-18,54.88
348585,SKU_1084,12,1016.4,2022-12-18,84.7
376080,SKU_1575,1,46.85,2022-12-18,46.85
110019,SKU_1273,-19,-842.65,2022-12-18,44.35
862078,SKU_1799,14,945.84,2022-12-18,67.56
560498,SKU_1402,25,945.75,2022-12-18,37.83
450448,SKU_1252,28,1066.24,2022-12-18,38.08
829221,SKU_1605,8,741.68,2022-12-18,92.71
104486,SKU_1800,40,254.4,2022-12-18,6.36
444165,SKU_1957,37,2249.97,2022-12-19,60.81
835224,SKU_1661,25,1513,2022-12-19,60.52
742699,SKU_1364,23,1759.96,2022-12-19,76.52
774472,SKU_1668,44,2735.92,2022-12-19,62.18
675985,SKU_1727,37,1038.22,2022-12-19,28.06
610462,SKU_1259,41,1828.6,2022-12-19,44.6
155998,SKU_1433,16,670.24,2022-12-19,41.89
209537,SKU_1971,4,324.72,2022-12-19,81.18
984248,SKU_1611,38,815.86,2022-12-19,21.47
126576,SKU_1121,36,1331.64,2022-12-19,36.99
281172,SKU_1643,33,850.41,2022-12-19,25.77
470208,SKU_1516,45,2382.75,2022-12-19,52.95
315045,SKU_1978,-27,402.84,2022-12-19,-14.92
690017,SKU_1744,49,1742.44,2022-12-19,35.56
190853,SKU_1678,30,2630.1,2022-12-19,87.67
746280,SKU_1568,45,3704.4,2022-12-19,82.32
849378,SKU_1542,11,1024.1,2022-12-19,93.1
391288,SKU_1518,47,1590.01,2022-12-19,33.83
812686,SKU_1011,13,1199.51,2022-12-19,92.27
439292,SKU_1009,44,1986.6,2022-12-19,45.15
905739,SKU_1156,-13,-820.43,2022-12-19,63.11
422742,SKU_1724,24,979.92,2022-12-19,40.83
512839,SKU_1140,33,489.72,2022-12-19,14.84
775609,SKU_1982,33,1035.21,2022-12-19,31.37
566981,SKU_1638,12,1099.32,2022-12-20,91.61
191810,SKU_1709,21,819,2022-12-20,39
172131,SKU_1926,33,1092.63,2022-12-20,33.11
980570,SKU_1136,46,4532.38,2022-12-20,98.53
269449,SKU_1690,33,1208.46,2022-12-20,36.62
545581,SKU_1599,9,665.82,2022-12-20,73.98
465556,SKU_1399,31,2817.9,2022-12-20,90.9
396695,SKU_1442,30,1874.7,2022-12-20,62.49
929358,SKU_1441,16,219.2,2022-12-20,13.7
190214,SKU_1266,12,1150.68,2022-12-20,95.89
449894,SKU_1675,48,82.56,2022-12-20,1.72
138599,SKU_1760,9,372.15,2022-12-20,41.35
329417,SKU_1512,35,3014.55,2022-12-20,86.13
733778,SKU_1276,43,421.83,2022-12-20,9.81
455474,SKU_1683,6,471.3,2022-12-20,78.55
646881,SKU_1355,25,1035.5,2022-12-20,41.42
849760,SKU_1932,28,1865.08,2022-12-20,66.61
734153,SKU_1773,23,2225.94,2022-12-20,96.78
608965,SKU_1653,29,2739.34,2022-12-20,94.46
797996,SKU_1092,22,187.22,2022-12-20,8.51
562441,SKU_1640,-11,878.46,2022-12-20,-79.86
287031,SKU_1135,20,1285.2,2022-12-20,64.26
841277,SKU_1110,27,1520.37,2022-12-20,56.31
329701,SKU_1043,39,1631.76,2022-12-20,41.84
232192,SKU_1890,33,2018.94,2022-12-21,61.18
143638,SKU_1210,19,902.69,2022-12-21,47.51
270134,SKU_1342,26,2094.3,2022-12-21,80.55
891625,SKU_1358,38,2641,2022-12-21,69.5
115213,SKU_1360,3,251.49,2022-12-21,83.83
878574,SKU_1330,23,510.14,2022-12-21,22.18
869275,SKU_1410,45,3163.95,2022-12-21,70.31
441910,SKU_1758,27,1211.76,2022-12-21,44.88
839319,SKU_1507,27,2499.93,2022-12-21,92.59
772547,SKU_1231,10,305.8,2022-12-21,30.58
765400,SKU_1803,24,415.44,2022-12-21,17.31
821662,SKU_1169,49,4566.31,2022-12-21,93.19
654237,SKU_1403,37,3342.58,2022-12-21,90.34
867360,SKU_1233,41,122.59,2022-12-21,2.99
496743,SKU_1519,2,192.3,2022-12-21,96.15
872354,SKU_1301,34,2002.26,2022-12-21,58.89
569773,SKU_1099,22,2127.62,2022-12-21,96.71
314480,SKU_1252,49,2310.84,2022-12-21,47.16
464577,SKU_1307,2,182.66,2022-12-21,91.33
832654,SKU_1793,28,2375.8,2022-12-21,84.85
511973,SKU_1802,41,426.4,2022-12-21,10.4
911844,SKU_1699,40,956.8,2022-12-21,23.92
611213,SKU_1386,42,751.38,2022-12-21,17.89
614738,SKU_1122,24,1056.48,2022-12-21,44.02
245384,SKU_1131,38,1619.56,2022-12-22,42.62
515335,SKU_1235,40,1742.8,2022-12-22,43.57
242876,SKU_1220,22,1651.54,2022-12-22,75.07
809346,SKU_1061,3,202.41,2022-12-22,67.47
670833,SKU_1831,42,2446.08,2022-12-22,58.24
438663,SKU_1689,37,1599.51,2022-12-22,43.23
785359,SKU_1731,2,43.26,2022-12-22,21.63
458237,SKU_1402,23,730.02,2022-12-22,31.74
980756,SKU_1170,13,267.93,2022-12-22,20.61
562735,SKU_1475,15,1271.55,2022-12-22,84.77
628056,SKU_1593,33,454.08,2022-12-22,13.76
363648,SKU_1013,45,885.6,2022-12-22,19.68
430130,SKU_1269,13,637.39,2022-12-22,49.03
569988,SKU_1053,20,1629,2022-12-22,81.45
632290,SKU_1412,7,633.71,2022-12-22,90.53
175427,SKU_1130,13,732.94,2022-12-22,56.38
113898,SKU_1609,39,1099.41,2022-12-22,28.19
180800,SKU_1712,4,385.32,2022-12-22,96.33
838587,SKU_1871,46,2774.72,2022-12-22,60.32
471167,SKU_1772,27,385.83,2022-12-22,14.29
226718,SKU_1732,-18,-1234.26,2022-12-22,68.57
658031,SKU_1516,2,48.7,2022-12-22,24.35
833898,SKU_1628,15,614.1,2022-12-22,40.94
867877,SKU_1300,5,107.95,2022-12-22,21.59
274458,SKU_1703,3,10.59,2022-12-23,3.53
230864,SKU_1959,16,1347.52,2022-12-23,84.22
252395,SKU_1938,49,130.34,2022-12-23,2.66
562485,SKU_1426,26,1692.34,2022-12-23,65.09
272391,SKU_1115,6,142.38,2022-12-23,23.73
641156,SKU_1235,35,1864.8,2022-12-23,53.28
330804,SKU_1562,38,3422.28,2022-12-23,90.06
888512,SKU_1012,20,1625.4,2022-12-23,81.27
244848,SKU_1217,22,361.46,2022-12-23,16.43
297303,SKU_1328,21,354.06,2022-12-23,16.86
284884,SKU_1067,32,2279.68,2022-12-23,71.24
687559,SKU_1742,1,59.72,2022-12-23,59.72
177585,SKU_1990,48,446.88,2022-12-23,9.31
551758,SKU_1836,23,1276.04,2022-12-23,55.48
224147,SKU_1390,18,536.94,2022-12-23,29.83
115628,SKU_1091,17,232.9,2022-12-23,13.7
487994,SKU_1103,37,3323.71,2022-12-23,89.83
359517,SKU_1589,31,2424.51,2022-12-23,78.21
239337,SKU_1983,29,706.73,2022-12-23,24.37
491016,SKU_1425,13,964.73,2022-12-23,74.21
898892,SKU_1613,2,76.24,2022-12-23,38.12
359970,SKU_1772,9,402.48,2022-12-23,44.72
627765,SKU_1942,32,2423.68,2022-12-23,75.74
888634,SKU_1303,22,176.66,2022-12-23,8.03
213846,SKU_1378,42,1382.64,2022-12-24,32.92
975842,SKU_1737,18,1395.72,2022-12-24,77.54
344000,SKU_1347,18,1095.12,2022-12-24,60.84
993185,SKU_1174,19,567.53,2022-12-24,29.87
373994,SKU_1391,45,1471.95,2022-12-24,32.71
859981,SKU_1404,-24,2134.32,2022-12-24,-88.93
758166,SKU_1087,31,2819.14,2022-12-24,90.94
456512,SKU_1629,29,348.58,2022-12-24,12.02
886617,SKU_1791,24,235.2,2022-12-24,9.8
124718,SKU_1652,33,2545.62,2022-12-24,77.14
811562,SKU_1624,19,1332.85,2022-12-24,70.15
780575,SKU_1910,16,1157.92,2022-12-24,72.37
521541,SKU_1248,32,1547.2,2022-12-24,48.35
904890,SKU_1365,21,384.51,2022-12-24,18.31
230293,SKU_1088,30,35.4,2022-12-24,1.18
484486,SKU_1876,7,141.68,2022-12-24,20.24
771366,SKU_1820,38,3089.4,2022-12-24,81.3
849440,SKU_1731,12,73.92,2022-12-24,6.16
526185,SKU_1998,28,822.36,2022-12-24,29.37
701108,SKU_1455,14,897.12,2022-12-24,64.08
990446,SKU_1414,7,35.28,2022-12-24,5.04
520871,SKU_1454,17,1679.6,2022-12-24,98.8
850039,SKU_1562,23,1541.46,2022-12-24,67.02
181234,SKU_1510,13,613.21,2022-12-24,47.17
753570,SKU_1174,20,696.8,2022-12-25,34.84
593622,SKU_1934,5,454.95,2022-12-25,90.99
371246,SKU_1208,6,454.26,2022-12-25,75.71
953539,SKU_1628,13,1094.73,2022-12-25,84.21
334501,SKU_1312,42,898.38,2022-12-25,21.39
750616,SKU_1945,3,292.02,2022-12-25,97.34
184079,SKU_1370,31,62,2022-12-25,2
491313,SKU_1312,3,202.71,2022-12-25,67.57
718725,SKU_1802,8,421.84,2022-12-25,52.73
703858,SKU_1503,7,453.39,2022-12-25,64.77
716944,SKU_1085,46,3860.78,2022-12-25,83.93
297937,SKU_1646,7,139.79,2022-12-25,19.97
796780,SKU_1820,11,603.9,2022-12-25,54.9
256454,SKU_1265,24,2384.4,2022-12-25,99.35
138795,SKU_1219,21,1989.96,2022-12-25,94.76
151425,SKU_1294,20,127,2022-12-25,6.35
681690,SKU_1697,-7,-542.71,2022-12-25,77.53
555755,SKU_1505,-24,-2111.28,2022-12-25,87.97
831563,SKU_1988,10,675.2,2022-12-25,67.52
465271,SKU_1162,49,730.1,2022-12-25,14.9
863011,SKU_1126,16,428.64,2022-12-25,26.79
936081,SKU_1826,10,190.4,2022-12-25,19.04
303567,SKU_1116,38,1999.18,2022-12-25,52.61
719405,SKU_1405,33,1091.97,2022-12-25,33.09
361712,SKU_1648,5,117.7,2022-12-26,23.54
564962,SKU_1767,12,615,2022-12-26,51.25
833413,SKU_1355,8,380.48,2022-12-26,47.56
287350,SKU_1775,6,178.74,2022-12-26,29.79
440300,SKU_1989,23,444.59,2022-12-26,19.33
529960,SKU_1221,48,1448.64,2022-12-26,30.18
450484,SKU_1375,42,1671.18,2022-12-26,39.79
130568,SKU_1313,3,52.71,2022-12-26,17.57
371056,SKU_1894,38,2154.6,2022-12-26,56.7
787887,SKU_1862,29,1749.86,2022-12-26,60.34
412570,SKU_1149,34,929.9,2022-12-26,27.35
472507,SKU_1235,4,103.6,2022-12-26,25.9
330066,SKU_1862,7,334.32,2022-12-26,47.76
353007,SKU_1167,21,880.32,2022-12-26,41.92
594957,SKU_1494,44,672.76,2022-12-26,15.29
102355,SKU_1411,10,910.7,2022-12-26,91.07
196429,SKU_1941,32,1082.24,2022-12-26,33.82
810093,SKU_1068,25,1562.25,2022-12-26,62.49
559501,SKU_1720,13,244.27,2022-12-26,18.79
578187,SKU_1563,21,807.45,2022-12-26,38.45
538949,SKU_1266,19,344.66,2022-12-26,18.14
211151,SKU_1149,8,680.32,2022-12-26,85.04
400670,SKU_1814,49,2885.61,2022-12-26,58.89
904520,SKU_1856,40,1857.2,2022-12-26,46.43
427521,SKU_1524,20,258.8,2022-12-27,12.94
275477,SKU_1381,8,106.72,2022-12-27,13.34
532058,SKU_1611,16,1215.84,2022-12-27,75.99
686076,SKU_1373,-18,812.88,2022-12-27,-45.16
604898,SKU_1684,28,771.96,2022-12-27,27.57
675817,SKU_1505,10,53,2022-12-27,5.3
212833,SKU_1236,45,2810.7,2022-12-27,62.46
203578,SKU_1586,21,1380.33,2022-12-27,65.73
283455,SKU_1324,37,919.82,2022-12-27,24.86
